,north,east,south,west
2022-01-08 22:30:00+00:00,8.568934936056116e-08,8.568934936056116e-08,8.568934936056116e-08,8.568934936056116e-08
2022-01-08 22:35:00+00:00,7.010946765864094e-08,7.010946765864094e-08,7.010946765864094e-08,7.010946765864094e-08
2022-01-08 22:40:00+00:00,5.736229172070621e-08,5.736229172070621e-08,5.736229172070621e-08,5.736229172070621e-08
2022-01-08 22:45:00+00:00,4.6932784135123267e-08,4.6932784135123267e-08,4.6932784135123267e-08,4.6932784135123267e-08
2022-01-08 22:50:00+00:00,3.839955065600993e-08,3.839955065600993e-08,3.839955065600993e-08,3.839955065600993e-08
2022-01-08 22:55:00+00:00,3.141781417309903e-08,3.141781417309903e-08,3.141781417309903e-08,3.141781417309903e-08
2022-01-08 23:00:00+00:00,2.570548432344466e-08,2.570548432344466e-08,2.570548432344466e-08,2.570548432344466e-08
2022-01-08 23:05:00+00:00,2.103175990100017e-08,2.103175990100017e-08,2.103175990100017e-08,2.103175990100017e-08
2022-01-08 23:10:00+00:00,1.7207803555363774e-08,1.7207803555363774e-08,1.7207803555363774e-08,1.7207803555363774e-08
2022-01-08 23:15:00+00:00,1.4079111999843086e-08,1.4079111999843086e-08,1.4079111999843086e-08,1.4079111999843086e-08
2022-01-08 23:20:00+00:00,1.1519273454417069e-08,1.1519273454417069e-08,1.1519273454417069e-08,1.1519273454417069e-08
2022-01-08 23:25:00+00:00,9.42486009906851e-09,9.42486009906851e-09,9.42486009906851e-09,9.42486009906851e-09
2022-01-08 23:30:00+00:00,7.711249171965145e-09,7.711249171965145e-09,7.711249171965145e-09,7.711249171965145e-09
2022-01-08 23:35:00+00:00,6.3092038679714816e-09,6.3092038679714816e-09,6.3092038679714816e-09,6.3092038679714816e-09
2022-01-08 23:40:00+00:00,5.162075891976667e-09,5.162075891976667e-09,5.162075891976667e-09,5.162075891976667e-09
2022-01-08 23:45:00+00:00,4.22351663889e-09,4.22351663889e-09,4.22351663889e-09,4.22351663889e-09
2022-01-08 23:50:00+00:00,3.4556045227281813e-09,3.4556045227281813e-09,3.4556045227281813e-09,3.4556045227281813e-09
2022-01-08 23:55:00+00:00,2.8273127913230572e-09,2.8273127913230572e-09,2.8273127913230572e-09,2.8273127913230572e-09
2022-01-09 00:00:00+00:00,2.31325592017341e-09,2.31325592017341e-09,2.31325592017341e-09,2.31325592017341e-09
2022-01-09 00:05:00+00:00,1.8926639346873355e-09,1.8926639346873355e-09,1.8926639346873355e-09,1.8926639346873355e-09
2022-01-09 00:10:00+00:00,1.5485432192896377e-09,1.5485432192896377e-09,1.5485432192896377e-09,1.5485432192896377e-09
2022-01-09 00:15:00+00:00,1.2669899066915216e-09,1.2669899066915216e-09,1.2669899066915216e-09,1.2669899066915216e-09
2022-01-09 00:20:00+00:00,1.0366281054748812e-09,1.0366281054748812e-09,1.0366281054748812e-09,1.0366281054748812e-09
2022-01-09 00:25:00+00:00,8.481502681158117e-10,8.481502681158117e-10,8.481502681158117e-10,8.481502681158117e-10
2022-01-09 00:30:00+00:00,6.939411284583913e-10,6.939411284583913e-10,6.939411284583913e-10,6.939411284583913e-10
2022-01-09 00:35:00+00:00,5.677700141932292e-10,5.677700141932292e-10,5.677700141932292e-10,5.677700141932292e-10
2022-01-09 00:40:00+00:00,4.6453910252173284e-10,4.6453910252173284e-10,4.6453910252173284e-10,4.6453910252173284e-10
2022-01-09 00:45:00+00:00,3.800774475177814e-10,3.800774475177814e-10,3.800774475177814e-10,3.800774475177814e-10
2022-01-09 00:50:00+00:00,3.1097245706000294e-10,3.1097245706000294e-10,3.1097245706000294e-10,3.1097245706000294e-10
2022-01-09 00:55:00+00:00,2.5443201032182054e-10,2.5443201032182054e-10,2.5443201032182054e-10,2.5443201032182054e-10
2022-01-09 01:00:00+00:00,2.0817164480876223e-10,2.0817164480876223e-10,2.0817164480876223e-10,2.0817164480876223e-10
2022-01-09 01:05:00+00:00,1.7032225484353271e-10,1.7032225484353271e-10,1.7032225484353271e-10,1.7032225484353271e-10
2022-01-09 01:10:00+00:00,1.3935457214470857e-10,1.3935457214470857e-10,1.3935457214470857e-10,1.3935457214470857e-10
2022-01-09 01:15:00+00:00,1.1401737720930699e-10,1.1401737720930699e-10,1.1401737720930699e-10,1.1401737720930699e-10
2022-01-09 01:20:00+00:00,9.328694498943297e-11,9.328694498943297e-11,9.328694498943297e-11,9.328694498943297e-11
2022-01-09 01:25:00+00:00,7.63256822640815e-11,7.63256822640815e-11,7.63256822640815e-11,7.63256822640815e-11
2022-01-09 01:30:00+00:00,6.244828548879395e-11,6.244828548879395e-11,6.244828548879395e-11,6.244828548879395e-11
2022-01-09 01:35:00+00:00,5.109405176355868e-11,5.109405176355868e-11,5.109405176355868e-11,5.109405176355868e-11
2022-01-09 01:40:00+00:00,4.180422417018437e-11,4.180422417018437e-11,4.180422417018437e-11,4.180422417018437e-11
2022-01-09 01:45:00+00:00,3.420345613924175e-11,3.420345613924175e-11,3.420345613924175e-11,3.420345613924175e-11
2022-01-09 01:50:00+00:00,2.798464593210688e-11,2.798464593210688e-11,2.798464593210688e-11,2.798464593210688e-11
2022-01-09 01:55:00+00:00,2.2896528489905627e-11,2.2896528489905627e-11,2.2896528489905627e-11,2.2896528489905627e-11
2022-01-09 02:00:00+00:00,1.873352330992278e-11,1.873352330992278e-11,1.873352330992278e-11,1.873352330992278e-11
2022-01-09 02:05:00+00:00,1.532742816266409e-11,1.532742816266409e-11,1.532742816266409e-11,1.532742816266409e-11
2022-01-09 02:10:00+00:00,1.2540623042179709e-11,1.2540623042179709e-11,1.2540623042179709e-11,1.2540623042179709e-11
2022-01-09 02:15:00+00:00,1.0260509761783398e-11,1.0260509761783398e-11,1.0260509761783398e-11,1.0260509761783398e-11
2022-01-09 02:20:00+00:00,8.394962532368233e-12,8.394962532368233e-12,8.394962532368233e-12,8.394962532368233e-12
2022-01-09 02:25:00+00:00,6.868605708301281e-12,6.868605708301281e-12,6.868605708301281e-12,6.868605708301281e-12
2022-01-09 02:30:00+00:00,5.619768306791955e-12,5.619768306791955e-12,5.619768306791955e-12,5.619768306791955e-12
2022-01-09 02:35:00+00:00,4.5979922510116e-12,4.5979922510116e-12,4.5979922510116e-12,4.5979922510116e-12
2022-01-09 02:40:00+00:00,3.7619936599185804e-12,3.7619936599185804e-12,3.7619936599185804e-12,3.7619936599185804e-12
2022-01-09 02:45:00+00:00,3.0779948126606567e-12,3.0779948126606567e-12,3.0779948126606567e-12,3.0779948126606567e-12
2022-01-09 02:50:00+00:00,2.5183593921769004e-12,2.5183593921769004e-12,2.5183593921769004e-12,2.5183593921769004e-12
2022-01-09 02:55:00+00:00,2.0604758663265546e-12,2.0604758663265546e-12,2.0604758663265546e-12,2.0604758663265546e-12
2022-01-09 03:00:00+00:00,1.685843890630817e-12,1.685843890630817e-12,1.685843890630817e-12,1.685843890630817e-12
2022-01-09 03:05:00+00:00,1.379326819607032e-12,1.379326819607032e-12,1.379326819607032e-12,1.379326819607032e-12
2022-01-09 03:10:00+00:00,1.1285401251330259e-12,1.1285401251330259e-12,1.1285401251330259e-12,1.1285401251330259e-12
2022-01-09 03:15:00+00:00,9.233510114724756e-13,9.233510114724756e-13,9.233510114724756e-13,9.233510114724756e-13
2022-01-09 03:20:00+00:00,7.554690093865708e-13,7.554690093865708e-13,7.554690093865708e-13,7.554690093865708e-13
2022-01-09 03:25:00+00:00,6.181110076799215e-13,6.181110076799215e-13,6.181110076799215e-13,6.181110076799215e-13
2022-01-09 03:30:00+00:00,5.057271881017538e-13,5.057271881017538e-13,5.057271881017538e-13,5.057271881017538e-13
2022-01-09 03:35:00+00:00,4.137767902650713e-13,4.137767902650713e-13,4.137767902650713e-13,4.137767902650713e-13
2022-01-09 03:40:00+00:00,3.3854464658051284e-13,3.3854464658051284e-13,3.3854464658051284e-13,3.3854464658051284e-13
2022-01-09 03:45:00+00:00,2.76991074474965e-13,2.76991074474965e-13,2.76991074474965e-13,2.76991074474965e-13
2022-01-09 03:50:00+00:00,2.2662906093406226e-13,2.2662906093406226e-13,2.2662906093406226e-13,2.2662906093406226e-13
2022-01-09 03:55:00+00:00,1.854237771278691e-13,1.854237771278691e-13,1.854237771278691e-13,1.854237771278691e-13
2022-01-09 04:00:00+00:00,1.5171036310462013e-13,1.5171036310462013e-13,1.5171036310462013e-13,1.5171036310462013e-13
2022-01-09 04:05:00+00:00,1.2412666072196193e-13,1.2412666072196193e-13,1.2412666072196193e-13,1.2412666072196193e-13
2022-01-09 04:10:00+00:00,1.0155817695433246e-13,1.0155817695433246e-13,1.0155817695433246e-13,1.0155817695433246e-13
2022-01-09 04:15:00+00:00,8.309305387172654e-14,8.309305387172654e-14,8.309305387172654e-14,8.309305387172654e-14
2022-01-09 04:20:00+00:00,6.7985225895049e-14,6.7985225895049e-14,6.7985225895049e-14,6.7985225895049e-14
2022-01-09 04:25:00+00:00,5.5624275732312807e-14,5.5624275732312807e-14,5.5624275732312807e-14,5.5624275732312807e-14
2022-01-09 04:30:00+00:00,4.551077105371048e-14,4.551077105371048e-14,4.551077105371048e-14,4.551077105371048e-14
2022-01-09 04:35:00+00:00,3.72360854075813e-14,3.72360854075813e-14,3.72360854075813e-14,3.72360854075813e-14
2022-01-09 04:40:00+00:00,3.046588806074833e-14,3.046588806074833e-14,3.046588806074833e-14,3.046588806074833e-14
2022-01-09 04:45:00+00:00,2.4926635686066814e-14,2.4926635686066814e-14,2.4926635686066814e-14,2.4926635686066814e-14
2022-01-09 04:50:00+00:00,2.0394520106781937e-14,2.0394520106781937e-14,2.0394520106781937e-14,2.0394520106781937e-14
2022-01-09 04:55:00+00:00,1.668642554191249e-14,1.668642554191249e-14,1.668642554191249e-14,1.668642554191249e-14
2022-01-09 05:00:00+00:00,1.3652529988837488e-14,1.3652529988837488e-14,1.3652529988837488e-14,1.3652529988837488e-14
2022-01-09 05:05:00+00:00,1.1170251809048852e-14,1.1170251809048852e-14,1.1170251809048852e-14,1.1170251809048852e-14
2022-01-09 05:10:00+00:00,9.139296934676333e-15,9.139296934676333e-15,9.139296934676333e-15,9.139296934676333e-15
2022-01-09 05:15:00+00:00,7.477606582916998e-15,7.477606582916998e-15,7.477606582916998e-15,7.477606582916998e-15
2022-01-09 05:20:00+00:00,6.11804174965936e-15,6.11804174965936e-15,6.11804174965936e-15,6.11804174965936e-15
2022-01-09 05:25:00+00:00,5.0056705224485665e-15,5.0056705224485665e-15,5.0056705224485665e-15,5.0056705224485665e-15
2022-01-09 05:30:00+00:00,4.095548609276099e-15,4.095548609276099e-15,4.095548609276099e-15,4.095548609276099e-15
2022-01-09 05:35:00+00:00,3.3509034075895344e-15,3.3509034075895344e-15,3.3509034075895344e-15,3.3509034075895344e-15
2022-01-09 05:40:00+00:00,2.741648242573255e-15,2.741648242573255e-15,2.741648242573255e-15,2.741648242573255e-15
2022-01-09 05:45:00+00:00,2.2431667439235716e-15,2.2431667439235716e-15,2.2431667439235716e-15,2.2431667439235716e-15
2022-01-09 05:50:00+00:00,1.835318245028377e-15,1.835318245028377e-15,1.835318245028377e-15,1.835318245028377e-15
2022-01-09 05:55:00+00:00,1.5016240186595808e-15,1.5016240186595808e-15,1.5016240186595808e-15,1.5016240186595808e-15
2022-01-09 06:00:00+00:00,1.228601469812384e-15,1.228601469812384e-15,1.228601469812384e-15,1.228601469812384e-15
2022-01-09 06:05:00+00:00,1.0052193843919505e-15,1.0052193843919505e-15,1.0052193843919505e-15,1.0052193843919505e-15
2022-01-09 06:10:00+00:00,8.224522235934138e-16,8.224522235934138e-16,8.224522235934138e-16,8.224522235934138e-16
2022-01-09 06:15:00+00:00,6.729154556673384e-16,6.729154556673384e-16,6.729154556673384e-16,6.729154556673384e-16
2022-01-09 06:20:00+00:00,5.505671910005495e-16,5.505671910005495e-16,5.505671910005495e-16,5.505671910005495e-16
2022-01-09 06:25:00+00:00,4.504640653640859e-16,4.504640653640859e-16,4.504640653640859e-16,4.504640653640859e-16
2022-01-09 06:30:00+00:00,3.6856150802516116e-16,3.6856150802516116e-16,3.6856150802516116e-16,3.6856150802516116e-16
2022-01-09 06:35:00+00:00,3.015503247478591e-16,3.015503247478591e-16,3.015503247478591e-16,3.015503247478591e-16
2022-01-09 06:40:00+00:00,2.46722992975521e-16,2.46722992975521e-16,2.46722992975521e-16,2.46722992975521e-16
2022-01-09 06:45:00+00:00,2.0186426697997174e-16,2.0186426697997174e-16,2.0186426697997174e-16,2.0186426697997174e-16
2022-01-09 06:50:00+00:00,1.6516167298361322e-16,1.6516167298361322e-16,1.6516167298361322e-16,1.6516167298361322e-16
2022-01-09 06:55:00+00:00,1.3513227789568353e-16,1.3513227789568353e-16,1.3513227789568353e-16,1.3513227789568353e-16
2022-01-09 07:00:00+00:00,1.1056277282374107e-16,1.1056277282374107e-16,1.1056277282374107e-16,1.1056277282374107e-16
2022-01-09 07:05:00+00:00,9.046045049215177e-17,9.046045049215177e-17,9.046045049215177e-17,9.046045049215177e-17
2022-01-09 07:10:00+00:00,7.401309585721507e-17,7.401309585721507e-17,7.401309585721507e-17,7.401309585721507e-17
2022-01-09 07:15:00+00:00,6.055616933772141e-17,6.055616933772141e-17,6.055616933772141e-17,6.055616933772141e-17
2022-01-09 07:20:00+00:00,4.9545956730862965e-17,4.9545956730862965e-17,4.9545956730862965e-17,4.9545956730862965e-17
2022-01-09 07:25:00+00:00,4.053760096161514e-17,4.053760096161514e-17,4.053760096161514e-17,4.053760096161514e-17
2022-01-09 07:30:00+00:00,3.316712805950329e-17,3.316712805950329e-17,3.316712805950329e-17,3.316712805950329e-17
2022-01-09 07:35:00+00:00,2.71367411395936e-17,2.71367411395936e-17,2.71367411395936e-17,2.71367411395936e-17
2022-01-09 07:40:00+00:00,2.220278820512203e-17,2.220278820512203e-17,2.220278820512203e-17,2.220278820512203e-17
2022-01-09 07:45:00+00:00,1.8165917622372568e-17,1.8165917622372568e-17,1.8165917622372568e-17,1.8165917622372568e-17
2022-01-09 07:50:00+00:00,1.486302350921392e-17,1.486302350921392e-17,1.486302350921392e-17,1.486302350921392e-17
2022-01-09 07:55:00+00:00,1.216065559844775e-17,1.216065559844775e-17,1.216065559844775e-17,1.216065559844775e-17
2022-01-09 08:00:00+00:00,0.22687452844740258,0.22743285142427136,0.2274419118960809,0.22687452844740258
2022-01-09 08:05:00+00:00,0.6720704579922854,0.6755313151619486,0.6757188490350581,0.6720704579922854
2022-01-09 08:10:00+00:00,1.2949345123428813,1.3043703611506532,1.3052556461080544,1.2949345123428813
2022-01-09 08:15:00+00:00,1.9729427827587087,1.989746478703064,1.992019586028384,1.9729427827587087
2022-01-09 08:20:00+00:00,2.685086887997769,2.709750227419272,2.714157684414682,2.685086887997769
2022-01-09 08:25:00+00:00,3.4141027215316164,3.446518097925945,3.453788564744081,3.4141027215316164
2022-01-09 08:30:00+00:00,4.34833919289877,4.390494673186847,4.401970683662277,4.34833919289877
2022-01-09 08:35:00+00:00,5.484964715594446,5.5377660068744134,5.554807492376479,5.484964715594446
2022-01-09 08:40:00+00:00,6.7997859439710755,6.862304993691068,6.885817956842069,6.7997859439710755
2022-01-09 08:45:00+00:00,7.774916227845721,7.842701436740026,7.872021967915355,7.774916227845721
2022-01-09 08:50:00+00:00,8.380244591717329,8.45089708272571,8.485689450849723,8.380244591717329
2022-01-09 08:55:00+00:00,8.694033943720882,8.766032473945117,8.806073734426278,8.694033943720882
2022-01-09 09:00:00+00:00,8.690612229021884,8.761852862437358,8.806311385592844,8.690612229021884
2022-01-09 09:05:00+00:00,8.428642694943584,8.496529742723354,8.543826184049994,8.428642694943584
2022-01-09 09:10:00+00:00,7.955975433635512,8.017778084006158,8.065650257625947,7.955975433635512
2022-01-09 09:15:00+00:00,7.682703033368001,7.739492180323362,7.788241581776846,7.682703033368001
2022-01-09 09:20:00+00:00,7.650773851455151,7.704601116185155,7.755680563821792,7.650773851455151
2022-01-09 09:25:00+00:00,7.8048103700466855,7.8573009540171315,7.912262237718101,7.8048103700466855
2022-01-09 09:30:00+00:00,8.032188332355913,8.083886581145414,8.14353883675425,8.032188332355913
2022-01-09 09:35:00+00:00,8.285811784230294,8.336806547068935,8.40159991587702,8.285811784230294
2022-01-09 09:40:00+00:00,8.57215292471547,8.622550181596145,8.693046835064344,8.57215292471547
2022-01-09 09:45:00+00:00,8.975266611252149,9.025737848901459,9.103485282389014,8.975266611252149
2022-01-09 09:50:00+00:00,9.49646497024181,9.547522323616967,9.634204491715852,9.49646497024181
2022-01-09 09:55:00+00:00,10.103106210610811,10.154866631872267,10.251846878453591,10.103106210610811
2022-01-09 10:00:00+00:00,11.365625849342491,11.421038038259447,11.535838603788942,11.365625849342491
2022-01-09 10:05:00+00:00,13.25768345581082,13.3173352330363,13.454340566209112,13.25768345581082
2022-01-09 10:10:00+00:00,15.682274450396852,15.742964264874514,15.898006714038374,15.682274450396852
2022-01-09 10:15:00+00:00,17.582669510462658,17.639053793651254,17.79994731458323,17.582669510462658
2022-01-09 10:20:00+00:00,18.879481347688174,18.929990875249423,19.09182959659648,18.879481347688174
2022-01-09 10:25:00+00:00,19.67889691122994,19.724086518837208,19.887740848894083,19.67889691122994
2022-01-09 10:30:00+00:00,19.93212528168435,19.973476103124355,20.144135343571413,19.93212528168435
2022-01-09 10:35:00+00:00,19.715529352271837,19.753963667757112,19.93662888081412,19.715529352271837
2022-01-09 10:40:00+00:00,19.12742545377857,19.16287737991231,19.359535435653616,19.12742545377857
2022-01-09 10:45:00+00:00,18.351249720735456,18.382910113205142,18.591570340493814,18.351249720735456
2022-01-09 10:50:00+00:00,17.456479798345796,17.48351063855501,17.70036879221196,17.456479798345796
2022-01-09 10:55:00+00:00,16.46545471457303,16.487242823679914,16.707559696326232,16.46545471457303
2022-01-09 11:00:00+00:00,15.611136105693575,15.62752447833501,15.84791325823555,15.611136105693575
2022-01-09 11:05:00+00:00,14.91328708142838,14.924444723121736,15.14344308749305,14.91328708142838
2022-01-09 11:10:00+00:00,14.342986302486342,14.349190560246472,14.566371217935325,14.342986302486342
2022-01-09 11:15:00+00:00,14.15881989287558,14.160386086345204,14.379824081135222,14.15881989287558
2022-01-09 11:20:00+00:00,14.346727244407145,14.346727244407145,14.570247827532429,14.349766249940913
2022-01-09 11:25:00+00:00,14.839318705496165,14.839318705496165,15.068835822588566,14.847188354538506
2022-01-09 11:30:00+00:00,15.23139781418497,15.23139781418497,15.464904504255479,15.24424112237572
2022-01-09 11:35:00+00:00,15.48463351458207,15.48463351458207,15.720056797928743,15.502467196612464
2022-01-09 11:40:00+00:00,15.612849319950577,15.612849319950577,15.848591093392551,15.635610271471863
2022-01-09 11:45:00+00:00,15.989619178872834,15.989619178872834,16.22713854285674,16.017506769229417
2022-01-09 11:50:00+00:00,16.638495807214333,16.638495807214333,16.87786910474697,16.671613067907955
2022-01-09 11:55:00+00:00,17.511500229863145,17.511500229863145,17.749878382095293,17.549492540236525
2022-01-09 12:00:00+00:00,18.125579662605375,18.125579662605375,18.358939374449697,18.167703774248256
2022-01-09 12:05:00+00:00,18.435875947446203,18.435875947446203,18.662919919112763,18.481685227211063
